# image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,LightNoise,LightNoise_light_param,GradientLightNoise,GradientLightNoise_light_param,CircularLightNoise,CircularLightNoise_light_param,CircularLightNoise_r_circle,CircularLightNoise_kernel_sigma,SPNoise,SPNoise_amount_sp,SPNoise_bw,SPNoise_pepper_color,SPNoise_salt_color,NegativeNoise,BlurNoise,BlurNoise_blur_sigma,BlurNoise_blur_kernel_size,pitch,yaw,roll,scale,label
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.59885,1.00000,0.44069,0.61443,0.58906,0.00000,0.00000,0.53767,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.95042,0.00000,0.12640,0.71902,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.13201,0.00000,0.00000,0.24678,1.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.25597,0.19689,0.00000,0.94161,1.00000
0.00000,0.00000,0.96192,0.00000,0.00000,0.00000,0.00000,0.96192,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,1.00000,0.00000,-0.60000,-0.23070,0.26722,0.69111,0.01069,0.74410,1.00000
0.00000,0.00000,0.00000,0.66560,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,1.00000,0.60000,0.15429,0.16267,0.36987,0.00000,0.75891,1.00000
0.00000,0.00000,0.00000,0.49279,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.49279,0.73196,1.00000,0.87618,0.77900,0.88931,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.35037,0.00000,0.00000,0.54611,1.00000
0.30241,0.00000,0.69759,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.33104,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.07391,0.67411,0.00000,0.49357,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,1.00000,0.63782,0.00000,0.39551,0.10034,0.31371,0.00000,-0.60000,-0.23070,0.45742,0.39640,0.16773,0.37300,1.00000
0.00000,0.00000,0.71736,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.67740,0.00314,0.00000,0.43547,1.00000
0.00000,0.00000,0.00000,0.00000,0.80791,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.74910,0.00000,0.02561,0.64371,1.00000
0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.03686,0.00000,0.77707,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,1.00000,0.80000,0.00000,0.42290,0.50918,0.01772,0.55195,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,1.00000,0.00000,-0.60000,-0.23070,0.00000,0.44565,0.00000,0.52954,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00106,0.00000,0.00000,0.23169,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.60482,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.54046,0.70060,0.41622,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.06584,0.00000,0.00672,0.72088,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.90324,0.14933,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.88012,0.64030,0.00000,0.68539,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.56604,0.00000,0.08083,0.56029,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,1.00000,0.24288,0.88538,0.13004,0.94052,0.00000,0.00000,-0.60000,-0.23070,0.06621,0.43691,0.12785,0.43039,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.32164,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,1.00000,0.78133,0.00000,0.09024,0.97660,0.00000,0.00000,-0.60000,-0.23070,0.60808,0.08167,0.00000,0.76014,1.00000
0.00000,0.00000,0.00000,0.00000,0.81324,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.09035,0.00000,0.00000,0.93596,1.00000
0.00000,0.00000,0.00000,0.00000,0.49560,0.00000,0.00000,0.00000,0.00000,0.00000,0.49560,0.26970,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,1.00000,0.40352,0.84532,0.00000,0.00000,0.10457,0.48348,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.34051,0.00000,0.00000,0.47594,1.00000
0.00000,0.98638,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.89639,0.81505,0.42755,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.42351,0.04286,0.00000,0.41696,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93890,0.46404,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,1.00000,0.00000,-0.60000,-0.23070,0.00000,0.02172,0.00000,0.29831,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.47169,0.13879,0.19961,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.43556,0.00000,0.78821,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,1.00000,0.44557,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.77296,0.29538,0.02780,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94867,0.77891,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.43290,0.00000,0.00000,0.13949,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,1.00000,0.65581,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.16347,0.00000,0.13111,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.67482,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.56450,1.00000
1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.87579,0.00000,1.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.61217,1.00000
0.00000,0.00000,0.00000,0.00000,0.32954,0.00000,0.00000,0.67046,1.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,1.00000,0.00000,-0.60000,-0.23070,0.05490,0.00000,0.14147,0.25427,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.05305,0.54580,0.00000,0.87745,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,1.00000,0.00000,-0.60000,-0.23070,0.00000,0.24044,0.00000,0.35165,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,1.00000,0.38830,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.04504,0.00000,0.28336,1.00000
0.00000,0.00000,0.35106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.35106,0.55571,0.00000,0.50000,-0.93750,0.00000,1.00000,0.25292,0.00000,0.19065,0.52383,0.00000,0.00000,-0.60000,-0.23070,0.57672,0.29629,0.00000,0.14110,1.00000
0.00000,0.00000,0.00000,0.00000,0.38464,0.00000,0.38464,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.55029,0.42303,0.45200,0.04537,1.00000
0.00000,0.47476,0.00000,0.00000,0.52524,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.74385,0.68119,0.62795,0.00000,-0.60000,0.00000,0.00000,-1.00000,1.00000,0.00000,-0.60000,-0.23070,0.00000,0.35350,0.03692,0.71003,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.53864,0.00000,0.86694,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.39249,0.00000,0.00000,0.00000,0.39249,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.54953,0.87030,0.25296,0.63024,1.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.25433,0.19467,0.00000,0.94155,1.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.28522,0.00000,0.00000,0.53127,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21460,0.55236,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00953,0.00000,0.04362,0.02953,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,1.00000,0.00000,-0.60000,-0.23070,0.00000,0.20161,0.00000,0.50906,1.00000
0.00000,0.00000,0.00000,0.00000,0.88506,0.00000,0.00000,0.00000,0.00000,0.88506,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.04916,0.00000,0.00000,0.42190,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.08232,0.77192,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.59421,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.65378,0.92572,0.22060,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.21628,0.72663,0.20471,0.32148,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.70781,0.16144,0.40542,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76830,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,1.00000,0.88566,0.00000,0.55298,0.11431,0.23170,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.65886,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,1.00000,1.00000,0.25125,0.52134,0.00000,0.40374,0.05885,1.00000
0.00000,0.96595,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.52039,0.19601,0.46924,1.00000,0.79273,0.03405,0.84014,0.70922,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.50471,0.03845,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.08515,0.05768,0.24837,0.07730,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26808,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.76298,1.00000
0.00000,0.99534,0.00000,0.99534,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.58210,0.31163,0.77117,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00181,0.44223,0.55762,1.00000
0.23686,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,1.00000,0.61051,0.73252,0.00000,0.14733,0.00000,0.22427,1.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.34037,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.04727,0.00000,1.00000,1.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00368,0.60310,0.00000,0.73742,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.41387,0.32836,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,1.00000,0.28277,0.85926,0.00000,0.00000,0.10579,0.40053,1.00000
0.00000,0.27725,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,1.00000,0.41424,1.00000,0.19729,0.82845,0.00000,0.27725,-0.43365,-0.12410,0.00000,0.28910,0.10437,0.53978,1.00000
0.00000,0.00000,0.88455,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.05516,0.00000,0.00000,0.16588,1.00000
0.00000,0.00000,1.00000,0.52323,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.22671,0.00000,0.00000,0.62627,1.00000
1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.92832,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.12012,0.75839,1.00000
0.00000,0.84004,0.84004,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00178,0.00000,0.10404,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.87719,0.15430,0.26863,0.53193,1.00000,0.78311,1.00000,0.17695,0.40199,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.08185,0.00000,0.93610,1.00000
1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02412,0.00000,0.02412,0.49929,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.41772,0.90323,0.42285,0.22096,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.56169,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.56169,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.11852,0.30862,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.24423,0.00000,0.49763,1.00000
0.00000,0.19869,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.21308,0.04415,0.13350,0.84634,1.00000
0.00000,0.00000,0.00000,0.00000,0.76910,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.76910,0.23082,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.72463,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.84284,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.24934,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,1.00000,0.50704,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.72482,0.00000,0.63538,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,1.00000,0.36148,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.01130,0.23811,0.00000,0.20932,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,1.00000,0.39685,0.24035,0.32863,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.60217,0.03324,0.17415,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.03931,0.47219,0.10785,0.28816,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96735,0.00000,0.00000,0.50000,1.00000,0.77753,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.97460,0.84753,0.00000,0.15300,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.04688,0.42546,0.00000,0.23725,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.78019,0.00000,0.00000,0.50969,1.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.37529,0.00000,0.16584,0.13421,1.00000
0.00000,0.00000,0.20131,0.00000,0.79869,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.79869,0.46007,0.00000,0.50000,-0.93750,0.00000,1.00000,0.74432,1.00000,0.52810,0.51982,0.00000,0.00000,-0.60000,-0.23070,0.07382,0.15883,0.00000,0.21475,1.00000
0.00000,0.06624,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.00000,0.00000,0.00000,0.77600,1.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,-0.93750,0.00000,0.00000,-0.60000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.60000,-0.23070,0.40236,0.00000,0.26405,0.94095,1.00000
